OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID,x,y
73680,062025002441,PARKWAY MIDDLE,9009 PARK PLAZA DR.,LA MESA,CA,91942,3400,(619) 668-5810,1,1,738,SAN DIEGO,06073,USA,32.7904600430001,-117.003526347,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002441,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,709,07,08,0620250,29,NOT AVAILABLE,-13024772.9739654,3867523.95241916
73841,060861007646,CASILLAS (JOSEPH) ELEMENTARY,1130 E. J ST.,CHULA VISTA,CA,91910,7164,(619) 421-7555,1,1,475,SAN DIEGO,06073,USA,32.62928479,-117.010645162,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861007646,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/casillas/,ELEMENTARY,454,KG,06,0608610,21,NOT AVAILABLE,-13025565.4368263,3846200.46676288
74127,063432011145,KEARNY DIGITAL MEDIA & DESIGN,1954 KOMET WAY,SAN DIEGO,CA,92111,5731,(858) 496-8370,1,1,359,SAN DIEGO,06073,USA,32.799799546,-117.160371787,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011145,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://dmd.khs.sandi.net,HIGH,359,09,12,0634320,-999,10787800,-13042232.9284795,3868760.75122887
74342,063432005275,LANGUAGE ACADEMY,4961 64TH ST.,SAN DIEGO,CA,92115,2602,(619) 287-1182,1,1,1066,SAN DIEGO,06073,USA,32.7681896460001,-117.061837181,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005275,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://sandi.net/languageacademy,ELEMENTARY,1022,KG,08,0634320,44,NOT AVAILABLE,-13031264.106314,3864575.2829838
74401,063488005891,TWIN OAKS HIGH,158 CASSOU RD.,SAN MARCOS,CA,92069,9702,(760) 290-2555,4,1,146,SAN DIEGO,06073,USA,33.1801366890001,-117.158797459,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488005891,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://www.smusd.org,ELEMENTARY,133,09,12,0634880,13,NOT AVAILABLE,-13042057.6750882,3919238.57770527
74402,060750009120,HOPE ELEMENTARY,3010 TAMARACK AVE.,CARLSBAD,CA,92008,2430,(760) 331-5900,1,1,528,SAN DIEGO,06073,USA,33.1705207910001,-117.304674419,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750009120,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,ELEMENTARY,502,KG,05,0607500,26,10778990,-13058296.6239938,3917959.680628
74404,061275001435,FLORA VISTA ELEMENTARY,1690 WANDERING RD.,ENCINITAS,CA,92024,2417,(760) 944-4329,1,1,407,SAN DIEGO,06073,USA,33.056091703,-117.253548426,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061275001435,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.eusd.k12.ca.us/fv,ELEMENTARY,390,KG,06,0612750,17,NOT AVAILABLE,-13052605.3044868,3902751.567697
74405,063153010007,TURTLEBACK ELEMENTARY,15855 TURTLEBACK RD.,SAN DIEGO,CA,92127,2044,(858) 673-5514,1,1,557,SAN DIEGO,06073,USA,33.004448848,-117.087308233,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153010007,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdtes,HIGH,529,KG,05,0631530,28,10814529,-13034099.5308526,3895894.48844634
74406,063153004895,SUNDANCE ELEMENTARY,8944 TWIN TRAILS DR.,SAN DIEGO,CA,92129,2334,(858) 484-2950,1,1,424,SAN DIEGO,06073,USA,32.9607273180001,-117.134642597,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153004895,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdsdes,ELEMENTARY,404,KG,05,0631530,20,10814518,-13039368.7681501,3890092.3311384
74407,063153004888,MEADOWBROOK MIDDLE,12320 MEADOWBROOK LN.,POWAY,CA,92064,3599,(858) 748-0802,1,1,1245,SAN DIEGO,06073,USA,32.965051611,-117.064881163,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153004888,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdmbms,HIGH,1191,06,08,0631530,54,10801137,-13031602.9608402,3890666.06750311
74888,063432005458,FIELD ELEMENTARY,4375 BANNOCK AVE.,SAN DIEGO,CA,92117,2810,(858) 800-5900,1,1,307,SAN DIEGO,06073,USA,32.8331436870001,-117.198281709,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005458,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.sandi.net/field,MIDDLE,294,KG,06,0634320,13,10814360,-13046453.0416925,3873177.46354677
74970,063588006138,CARLTON HILLS ELEMENTARY,9353 PIKE RD.,SANTEE,CA,92071,2515,(619) 258-3400,1,1,702,SAN DIEGO,06073,USA,32.847634069,-116.996000068,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063588006138,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.santeesd.net,ELEMENTARY,673,KG,08,0635880,29,10814327,-13023935.1524196,3875097.35362759
74971,063153003938,PARK VILLAGE ELEMENTARY,7930 PARK VILLAGE RD.,SAN DIEGO,CA,92129,3781,(858) 484-5621,1,1,577,SAN DIEGO,06073,USA,32.941429887,-117.150787783,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153003938,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdpves,ELEMENTARY,550,KG,05,0631530,27,10814471,-13041166.0420344,3887532.33846469
74984,063738013370,VIP VILLAGE PRESCHOOL,1001 FERN AVE.,IMPERIAL BEACH,CA,91932,3353,(619) 628-8690,1,1,-999,SAN DIEGO,06073,USA,32.5741424920001,-117.111475839,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063738013370,5/8/2015 12:00:00 AM,IMAGERY,5/27/2015 12:00:00 AM,http://www.sbusd.org,HIGH,-999,M,M,0637380,-999,NOT AVAILABLE,-13036789.8564462,3838913.9655862
75157,063488011771,SAN ELIJO ELEMENTARY,1615 SCHHOUSE WAY,SAN MARCOS,CA,92078,1080,(760) 290-2600,1,1,943,SAN DIEGO,06073,USA,33.100674616,-117.19632491,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488011771,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.smusd.org,MIDDLE,905,KG,05,0634880,38,NOT AVAILABLE,-13046235.2118242,3908674.47156365
75173,063432005571,WHITMAN ELEMENTARY,4050 APPLETON ST.,SAN DIEGO,CA,92117,1101,(858) 935-2900,1,1,111,SAN DIEGO,06073,USA,32.8368308730001,-117.204267434,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005571,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://new.sandi.net/schools/whitman,ELEMENTARY,106,KG,06,0634320,5,10814550,-13047119.3695515,3873665.96420133
75217,061291001465,ESCONDIDO HIGH,1535 N. BRD.WAY,ESCONDIDO,CA,92026,2015,(760) 291-4000,1,1,2208,SAN DIEGO,06073,USA,33.145669308,-117.091423411,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061291001465,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.ehscougars.com,ELEMENTARY,2111,09,12,0612910,97,10820538,-13034557.6303721,3914655.12787295
75316,062025002438,MURDOCK ELEMENTARY,4354 CONRAD DR.,LA MESA,CA,91941,5214,(619) 668-5775,1,1,648,SAN DIEGO,06073,USA,32.7599056170001,-116.985423386,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002438,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,626,KG,06,0620250,22,10814454,-13022757.761565,3863478.64019092
75317,062825009597,CHRISTA MCAULIFFE ELEMENTARY,3701 KELTON DR.,OCEANSIDE,CA,92056,6311,(760) 901-8400,1,1,497,SAN DIEGO,06073,USA,33.1998875200001,-117.307011988,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062825009597,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://mcauliffe.oside.us/,ELEMENTARY,477,KG,05,0628250,20,NOT AVAILABLE,-13058556.8409846,3921865.84286208
75681,060681000618,LEXINGTON ELEMENTARY,1145 REDWOOD AVE.,EL CAJON,CA,92019,4739,(619) 588-3075,1,1,805,SAN DIEGO,06073,USA,32.790227595,-116.944069274,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000618,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,805,KG,05,0606810,-999,NOT AVAILABLE,-13018154.242875,3867493.17177295
75881,063488008974,LA COSTA MEADOWS ELEMENTARY,6889 EL FUERTE ST.,CARLSBAD,CA,92009,5923,(760) 290-2121,1,1,729,SAN DIEGO,06073,USA,33.1033069470001,-117.241591901,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488008974,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.smusd.org,ELEMENTARY,696,KG,05,0634880,33,NOT AVAILABLE,-13051274.3102121,3909024.27440121
76049,063432005515,MASON ELEMENTARY,10340 SAN RAMON DR.,SAN DIEGO,CA,92126,3235,(858) 271-0410,1,1,530,SAN DIEGO,06073,USA,32.906447767,-117.139969338,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005515,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.sandi.net/mason,OTHER,508,KG,05,0634320,22,NOT AVAILABLE,-13039961.7382458,3882893.04244103
76216,063588006146,SYCAMORE CANYON ELEMENTARY,10201 SETTLE RD.,SANTEE,CA,92071,1099,(619) 956-5400,1,1,376,SAN DIEGO,06073,USA,32.8629637540001,-117.005188803,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063588006146,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.santeesd.net,ELEMENTARY,359,KG,06,0635880,17,NOT AVAILABLE,-13024958.0377208,3877128.7876835
76217,060681000624,RIOS ELEMENTARY,14314 RIOS CANYON RD.,EL CAJON,CA,92021,2725,(619) 588-3090,1,1,286,SAN DIEGO,06073,USA,32.8408272140001,-116.872708475,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000624,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,274,KG,05,0606810,12,NOT AVAILABLE,-13010210.3950677,3874195.44648787
76218,063588006139,CARLTON OAKS ELEMENTARY,9353 WETHERSFIELD RD.,SANTEE,CA,92071,2354,(619) 956-4500,1,1,882,SAN DIEGO,06073,USA,32.844417182,-117.013795944,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063588006139,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.santeesd.net,ELEMENTARY,846,KG,08,0635880,36,NOT AVAILABLE,-13025916.1802741,3874671.10802228
76219,060681000623,NARANCA ELEMENTARY,1030 NARANCA AVE.,EL CAJON,CA,92021,5615,(619) 588-3087,1,1,729,SAN DIEGO,06073,USA,32.804947827,-116.947548286,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000623,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,701,KG,05,0606810,28,NOT AVAILABLE,-13018541.5247193,3869442.57622587
76334,062025002436,LOMA ELEMENTARY,10355 LOMA LN.,SPRING VALLEY,CA,91978,1517,(619) 668-5862,1,1,303,SAN DIEGO,06073,USA,32.736193772,-116.967592735,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002436,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.lmsvschools.org,MIDDLE,293,KG,06,0620250,10,10814423,-13020772.8625752,3860340.22126571
76346,063432007688,MARSHALL MIDDLE,9700 AVE. OF NATIONS,SAN DIEGO,CA,92131,2135,(858) 549-5400,1,1,1512,SAN DIEGO,06073,USA,32.930210758,-117.08250793,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432007688,1/29/2010 12:00:00 AM,IMAGERY,10/31/2017 12:00:00 AM,http://marshallmiddle.org,ELEMENTARY,1453,06,08,0634320,59,NOT AVAILABLE,-13033565.163567,3886044.26826574
76364,069103012496,MONARCH,1625 NEWTON AVE.,SAN DIEGO,CA,92113,1012,(619) 652-4100,4,1,300,SAN DIEGO,06073,USA,32.7023699220001,-117.150449901,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069103012496,9/30/2011 12:00:00 AM,IMAGERY/OTHER,12/30/2019 12:00:00 AM,http://www.monarchschools.org,ELEMENTARY,285,KG,12,0691030,15,NOT AVAILABLE,-13041128.4291822,3855864.85646985
77077,062610003900,CAMPO ELEMENTARY,1654 BUCKMAN SPRINGS RD.,CAMPO,CA,91906,2004,(619) 478-5583,1,1,344,SAN DIEGO,06073,USA,32.642746776,-116.486782631,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062610003900,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.meusd.k12.ca.us,ELEMENTARY,325,KG,08,0626100,19,10814323,-12967249.3266297,3847980.0146761
77210,063488008314,CARRILLO ELEMENTARY,2875 POINSETTIA LN.,CARLSBAD,CA,92009,3041,(760) 290-2900,1,1,794,SAN DIEGO,06073,USA,33.120896628,-117.23748217,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488008314,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.smusd.org,HIGH,765,KG,05,0634880,29,NOT AVAILABLE,-13050816.8170499,3911361.98513344
77211,063432005449,EDISON ELEMENTARY,4077 35TH ST.,SAN DIEGO,CA,92104,2291,(619) 344-5400,1,1,381,SAN DIEGO,06073,USA,32.7511674510001,-117.117822548,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005449,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.sandi.net/edison,MIDDLE,366,KG,05,0634320,15,10814352,-13037496.3688603,3862321.98913844
77212,060861008298,MARSHALL (THURGOOD) ELEMENTARY,2295 MACKENZIE CREEK RD.,CHULA VISTA,CA,91914,3537,(619) 656-6262,1,1,548,SAN DIEGO,06073,USA,32.659906902,-116.966682094,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861008298,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://schools.cvesd.org/schools/marshall/,HIGH,522,KG,06,0608610,26,NOT AVAILABLE,-13020671.4904828,3850248.8102697
77213,060861009529,EASTLAKE ELEMENTARY,1955 HILLSIDE DR.,CHULA VISTA,CA,91913,1263,(619) 421-4798,1,1,591,SAN DIEGO,06073,USA,32.655820336,-116.983551158,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861009529,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/eastlake/,ELEMENTARY,565,KG,06,0608610,26,NOT AVAILABLE,-13022549.3460974,3849708.47269886
77347,063432005486,JERABEK ELEMENTARY,10050 AVENIDA MAGNIFICA,SAN DIEGO,CA,92131,1426,(858) 578-5330,1,1,645,SAN DIEGO,06073,USA,32.9080328750001,-117.084107614,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005486,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.jerabekweb.com,ELEMENTARY,620,KG,05,0634320,25,10814396,-13033743.2395753,3883103.21832023
77348,063432008965,ZAMORANO ELEMENTARY,2655 CASEY ST.,SAN DIEGO,CA,92139,2989,(619) 430-1400,1,1,996,SAN DIEGO,06073,USA,32.6802360900001,-117.037925378,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432008965,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://new.sandi.net/schools/zamorano,MIDDLE,955,KG,05,0634320,41,10814553,-13028602.2565801,3852937.16150163
77394,063699009196,SOLANA HIGHLANDS ELEMENTARY,3520 LONG RUN DR.,SAN DIEGO,CA,92130,1808,(858) 794-4300,1,1,302,SAN DIEGO,06073,USA,32.9549066880001,-117.239917676,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063699009196,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,285,KG,03,0636990,17,10814507,-13051087.9363376,3889320.10885922
77491,061350007305,FALLBROOK HOMESCHOOL ACADEMY,300 HEALD LN.,FALLBROOK,CA,92028,2108,(760) 731-4220,4,1,473,SAN DIEGO,06073,USA,33.384407696,-117.247803547,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061350007305,10/13/2009 12:00:00 AM,IMAGERY,5/19/2010 12:00:00 AM,http://fha.fuesd.org/,MIDDLE,456,KG,08,0613500,17,NOT AVAILABLE,-13051965.7874818,3946439.51939969
77669,063432011145,KEARNY DIGITAL MEDIA & DESIGN,1954 KOMET WAY,SAN DIEGO,CA,92111,5731,(858) 496-8370,1,1,357,SAN DIEGO,06073,USA,32.799799546,-117.160371787,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011145,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://dmd.khs.sandi.net,HIGH,343,09,12,0634320,14,10787800,-13042232.9284795,3868760.75122887
77678,063432005481,HOLMES ELEMENTARY,4902 MT. ARARAT DR.,SAN DIEGO,CA,92111,3808,(858) 496-8110,1,1,545,SAN DIEGO,06073,USA,32.8105139460001,-117.189685137,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005481,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.sandi.net/holmes,ELEMENTARY,524,KG,06,0634320,21,10814546,-13045496.0756749,3870179.78303433
77764,062133002555,SAN MIGUEL ELEMENTARY,7059 SAN MIGUEL AVE.,LEMON GROVE,CA,91945,2515,(619) 825-5619,1,1,409,SAN DIEGO,06073,USA,32.7346332450001,-117.045897858,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062133002555,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,OTHER,391,KG,06,0621330,18,NOT AVAILABLE,-13029489.7489941,3860133.70452634
78194,063864006478,CHULA VISTA MIDDLE,415 FIFTH AVE.,CHULA VISTA,CA,91910,4305,(619) 498-6800,1,1,770,SAN DIEGO,06073,USA,32.634769244,-117.086060913,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063864006478,12/10/2009 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,737,07,08,0638640,33,NOT AVAILABLE,-13033960.6798254,3846925.4276676
78221,063432005568,WEBSTER ELEMENTARY,4801 ELM ST.,SAN DIEGO,CA,92102,1354,(619) 362-3000,1,1,229,SAN DIEGO,06073,USA,32.723979409,-117.092327168,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005568,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://webster.sandi.net,ELEMENTARY,219,KG,06,0634320,10,10814544,-13034658.2361411,3858723.89570072
78525,061074008591,SAGE CANYON,5290 HARVEST RUN DR.,SAN DIEGO,CA,92130,4875,(858) 481-7844,1,1,406,SAN DIEGO,06073,USA,32.926110377,-117.203884212,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061074008591,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.dmusd.org/sage,ELEMENTARY,384,KG,06,0610740,22,NOT AVAILABLE,-13047076.7094736,3885500.45364162
78758,064071006717,VALLECITOS ELEMENTARY,5211 FIFTH ST.,RAINBOW,CA,92028,9795,(760) 728-7092,1,1,197,SAN DIEGO,06073,USA,33.413479883,-117.14875713,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064071006717,12/10/2009 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,NOT AVAILABLE,MIDDLE,187,KG,08,0640710,10,NOT AVAILABLE,-13040939.9907765,3950315.98830318
78785,063432011149,CRAWFORD HIGH,4191 COLTS WAY,SAN DIEGO,CA,92115,6023,(619) 362-3700,1,1,1171,SAN DIEGO,06073,USA,32.7525378330001,-117.076576488,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011149,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.sandi.net/crawford/,HIGH,1171,09,12,0634320,-999,NOT AVAILABLE,-13032904.8784639,3862503.37596715
79049,063432005414,BARNARD ELEMENTARY,2445 FOGG ST.,SAN DIEGO,CA,92109,4855,(858) 800-5700,1,1,544,SAN DIEGO,06073,USA,32.802211974,-117.22468042,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005414,12/10/2009 12:00:00 AM,IMAGERY/OTHER,1/17/2020 12:00:00 AM,NOT AVAILABLE,HIGH,521,KG,06,0634320,23,10814301,-13049391.7327586,3869080.24202657
79275,063588006140,CHET F. HARRITT ELEMENTARY,8120 ARLETTE ST.,SANTEE,CA,92071,3513,(619) 258-4800,1,1,642,SAN DIEGO,06073,USA,32.8317069830001,-117.018130526,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063588006140,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.santeesd.net,MIDDLE,616,KG,08,0635880,26,10814383,-13026398.7037351,3872987.12582198
79276,060681000618,LEXINGTON ELEMENTARY,1145 REDWOOD AVE.,EL CAJON,CA,92019,4739,(619) 588-3075,1,1,835,SAN DIEGO,06073,USA,32.790227595,-116.944069274,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000618,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,801,KG,05,0606810,34,NOT AVAILABLE,-13018154.242875,3867493.17177295
79278,060861000859,FINNEY (MYRTLE S.) ELEMENTARY,3950 BYRD ST.,SAN DIEGO,CA,92154,1799,(619) 690-1334,1,1,395,SAN DIEGO,06073,USA,32.585135592,-117.049299529,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861000859,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/finney/,MIDDLE,378,KG,06,0608610,17,NOT AVAILABLE,-13029868.4212776,3840366.23556209
